Period,fin_year,Sell-to Customer Code,ItemNo,Description,Month,MM-YY,Month_Name,Posting Date,Location Name,Item Class,Target Group,Marketing_Terminology,Quantity,AmountLc,ItemTn
18,'16-17,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,21-12-2016,Chennai,PIPES,TAPI,AP ISI,50,0.426323,0.4034
18,'16-17,CID0562,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,22-12-2016,Chennai,PIPES,TAPI,AP ISI,150,1.318269,1.2102
18,'16-17,CID0206,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,22-12-2016,Chennai,PIPES,TAPI,AP ISI,50,0.453713,0.4034
18,'16-17,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,22-12-2016,Hubli,PIPES,TAPI,AP ISI,158,1.269418,1.274744
18,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,23-12-2016,Chennai,PIPES,TAPI,AP ISI,50,0.412033,0.4034
18,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,23-12-2016,Chennai,PIPES,TAPI,AP ISI,150,1.34685,1.2102
18,'16-17,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,23-12-2016,Chennai,PIPES,TAPI,AP ISI,30,0.255794,0.24204
18,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,24-12-2016,Chennai,PIPES,TAPI,AP ISI,150,1.34685,1.2102
18,'16-17,CID1252,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,24-12-2016,Chennai,PIPES,TAPI,AP ISI,100,0.764919,0.8068
18,'16-17,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,26-12-2016,Chennai,PIPES,TAPI,AP ISI,25,0.213162,0.2017
18,'16-17,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,26-12-2016,Chennai,PIPES,TAPI,AP ISI,50,0.426323,0.4034
18,'16-17,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,26-12-2016,Chennai,PIPES,TAPI,AP ISI,50,0.370751,0.4034
18,'16-17,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,27-12-2016,Kolhapur,PIPES,TAPI,AP ISI,150,1.136602,1.2102
18,'16-17,CID0922,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,28-12-2016,Hubli,PIPES,TAPI,AP ISI,170,1.311197,1.37156
18,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,28-12-2016,Chennai,PIPES,TAPI,AP ISI,180,1.61622,1.45224
18,'16-17,CID1324,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,28-12-2016,Trichy,PIPES,TAPI,AP ISI,100,0.869672,0.8068
18,'16-17,CID0101,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,29-12-2016,Chennai,PIPES,TAPI,AP ISI,60,0.544456,0.48408
18,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,30-12-2016,Chennai,PIPES,TAPI,AP ISI,200,1.648134,1.6136
18,'16-17,CID0487,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,30-12-2016,Chennai,PIPES,TAPI,AP ISI,220,1.936448,1.77496
18,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,30-12-2016,Chennai,PIPES,TAPI,AP ISI,70,0.62853,0.56476
18,'16-17,CID1410,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,30-12-2016,Trichy,PIPES,TAPI,AP ISI,125,1.05055,1.0085
18,'16-17,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,30-12-2016,Hubli,PIPES,TAPI,AP ISI,50,0.401714,0.4034
18,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,31-12-2016,Chennai,PIPES,TAPI,AP ISI,250,2.24475,2.017
18,'16-17,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,31-12-2016,Hubli,PIPES,TAPI,AP ISI,50,0.401714,0.4034
18,'16-17,CID1275,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,31-12-2016,Chennai,PIPES,TAPI,AP ISI,20,0.164322,0.16136
18,'16-17,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,31-12-2016,Chennai,PIPES,TAPI,AP ISI,70,0.560365,0.56476
18,'16-17,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,9,16-Dec,Dec,31-12-2016,Trichy,PIPES,TAPI,AP ISI,250,2.101102,2.017
19,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,3/1/2017,Trichy,PIPES,TAPI,AP ISI,75,0.63033,0.6051
19,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,4/1/2017,Trichy,PIPES,TAPI,AP ISI,95,0.798418,0.76646
19,'16-17,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,4/1/2017,Chennai,PIPES,TAPI,AP ISI,125,1.030084,1.0085
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,5/1/2017,Chennai,PIPES,TAPI,AP ISI,225,2.020275,1.8153
19,'16-17,CID0529,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,6/1/2017,Kolhapur,PIPES,TAPI,AP ISI,100,0.757735,0.8068
19,'16-17,CID0561,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,6/1/2017,Hubli,PIPES,TAPI,AP ISI,430,3.454747,3.46924
19,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,7/1/2017,Chennai,PIPES,TAPI,AP ISI,75,0.61805,0.6051
19,'16-17,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,7/1/2017,Chennai,PIPES,TAPI,AP ISI,25,0.226856,0.2017
19,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,7/1/2017,Trichy,PIPES,TAPI,AP ISI,60,0.504264,0.48408
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,7/1/2017,Chennai,PIPES,TAPI,AP ISI,100,0.8979,0.8068
19,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,10/1/2017,Chennai,PIPES,TAPI,AP ISI,200,1.648134,1.6136
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,10/1/2017,Chennai,PIPES,TAPI,AP ISI,200,1.7958,1.6136
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,11/1/2017,Chennai,PIPES,TAPI,AP ISI,25,0.224475,0.2017
19,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,11/1/2017,Chennai,PIPES,TAPI,AP ISI,50,0.412033,0.4034
19,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,11/1/2017,Chennai,PIPES,TAPI,AP ISI,100,0.824067,0.8068
19,'16-17,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,12/1/2017,Chennai,PIPES,TAPI,AP ISI,200,1.814853,1.6136
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,12/1/2017,Chennai,PIPES,TAPI,AP ISI,200,1.7958,1.6136
19,'16-17,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,12/1/2017,Chennai,PIPES,TAPI,AP ISI,150,1.278971,1.2102
19,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,13-01-2017,Trichy,PIPES,TAPI,AP ISI,100,0.84044,0.8068
19,'16-17,CID0561,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,13-01-2017,Hubli,PIPES,TAPI,AP ISI,450,3.470816,3.6306
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,17-01-2017,Chennai,PIPES,TAPI,AP ISI,300,2.6937,2.4204
19,'16-17,CID0220,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,18-01-2017,Kolhapur,PIPES,TAPI,AP ISI,50,0.396214,0.4034
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,18-01-2017,Chennai,PIPES,TAPI,AP ISI,50,0.44895,0.4034
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,19-01-2017,Chennai,PIPES,TAPI,AP ISI,300,2.6937,2.4204
19,'16-17,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,19-01-2017,Kolhapur,PIPES,TAPI,AP ISI,200,1.51547,1.6136
19,'16-17,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,19-01-2017,Chennai,PIPES,TAPI,AP ISI,150,1.112255,1.2102
19,'16-17,CID1269,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,19-01-2017,Hubli,PIPES,TAPI,AP ISI,10,0.080343,0.08068
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,20-01-2017,Chennai,PIPES,TAPI,AP ISI,350,3.14265,2.8238
19,'16-17,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,20-01-2017,Trichy,PIPES,TAPI,AP ISI,40,0.336176,0.32272
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,21-01-2017,Chennai,PIPES,TAPI,AP ISI,100,0.8979,0.8068
19,'16-17,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,21-01-2017,Hubli,PIPES,TAPI,AP ISI,50,0.401714,0.4034
19,'16-17,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,21-01-2017,Trichy,PIPES,TAPI,AP ISI,150,1.260661,1.2102
19,'16-17,CID0206,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,23-01-2017,Chennai,PIPES,TAPI,AP ISI,30,0.272228,0.24204
19,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,23-01-2017,Chennai,PIPES,TAPI,AP ISI,50,0.44895,0.4034
19,'16-17,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,23-01-2017,Kolhapur,PIPES,TAPI,AP ISI,400,3.03094,3.2272
19,'16-17,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,23-01-2017,Chennai,PIPES,TAPI,AP ISI,150,1.112255,1.2102
19,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,25-01-2017,Chennai,PIPES,TAPI,AP ISI,100,0.824067,0.8068
19,'16-17,CID0101,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,25-01-2017,Chennai,PIPES,TAPI,AP ISI,200,1.814853,1.6136
19,'16-17,CID0347,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,25-01-2017,Kolhapur,PIPES,TAPI,AP ISI,320,2.535774,2.58176
19,'16-17,CID1326,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,25-01-2017,Trichy,PIPES,TAPI,AP ISI,130,1.105261,1.04884
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,25-01-2017,Chennai,PIPES,TAPI,AP ISI,300,2.6937,2.4204
19,'16-17,CID0562,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,27-01-2017,Chennai,PIPES,TAPI,AP ISI,150,1.318269,1.2102
19,'16-17,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,27-01-2017,Chennai,PIPES,TAPI,AP ISI,50,0.426323,0.4034
19,'16-17,CID0549,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,27-01-2017,Chennai,PIPES,TAPI,AP ISI,90,0.775849,0.72612
19,'16-17,CID0549,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,28-01-2017,Chennai,PIPES,TAPI,AP ISI,60,0.517233,0.48408
19,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,28-01-2017,Chennai,PIPES,TAPI,AP ISI,100,0.8979,0.8068
19,'16-17,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,28-01-2017,Chennai,PIPES,TAPI,AP ISI,5,0.037075,0.04034
19,'16-17,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,29-01-2017,Kolhapur,PIPES,TAPI,AP ISI,100,0.757735,0.8068
19,'16-17,CID1142,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,29-01-2017,Kolhapur,PIPES,TAPI,AP ISI,100,0.792429,0.8068
19,'16-17,CID1204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,29-01-2017,Kolhapur,PIPES,TAPI,AP ISI,50,0.396214,0.4034
19,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,30-01-2017,Chennai,PIPES,TAPI,AP ISI,100,0.8979,0.8068
19,'16-17,CID1249,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,30-01-2017,Chennai,PIPES,TAPI,AP ISI,200,1.59869,1.6136
19,'16-17,CID1260,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,30-01-2017,Chennai,PIPES,TAPI,AP ISI,50,0.453713,0.4034
19,'16-17,CID0738,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,31-01-2017,Hubli,PIPES,TAPI,AP ISI,200,1.606859,1.6136
19,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,31-01-2017,Chennai,PIPES,TAPI,AP ISI,50,0.44895,0.4034
19,'16-17,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,31-01-2017,Hubli,PIPES,TAPI,AP ISI,50,0.401714,0.4034
19,'16-17,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,10,17-Jan,Jan,31-01-2017,Chennai,PIPES,TAPI,AP ISI,250,1.853759,2.017
20,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,1/2/2017,Chennai,PIPES,TAPI,AP ISI,50,0.412033,0.4034
20,'16-17,CID1269,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,1/2/2017,Hubli,PIPES,TAPI,AP ISI,10,0.080343,0.08068
20,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,3/2/2017,Chennai,PIPES,TAPI,AP ISI,50,0.44895,0.4034
20,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,4/2/2017,Trichy,PIPES,TAPI,AP ISI,10,0.084044,0.08068
20,'16-17,CID0074,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,6/2/2017,Trichy,PIPES,TAPI,AP ISI,200,1.680881,1.6136
20,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,7/2/2017,Chennai,PIPES,TAPI,AP ISI,25,0.206016,0.2017
20,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,8/2/2017,Chennai,PIPES,TAPI,AP ISI,350,2.985517,2.8238
20,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,10/2/2017,Chennai,PIPES,TAPI,AP ISI,250,2.132512,2.017
20,'16-17,CID1450,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,10/2/2017,Kolhapur,PIPES,TAPI,AP ISI,92,0.729035,0.742256
20,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,11/2/2017,Chennai,PIPES,TAPI,AP ISI,300,2.559015,2.4204
20,'16-17,CID1130,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,11/2/2017,Chennai,PIPES,TAPI,AP ISI,100,0.82161,0.8068
20,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,11/2/2017,Trichy,PIPES,TAPI,AP ISI,200,1.680881,1.6136
20,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,11/2/2017,Chennai,PIPES,TAPI,AP ISI,100,0.824067,0.8068
20,'16-17,CID1275,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,11/2/2017,Chennai,PIPES,TAPI,AP ISI,25,0.195132,0.2017
20,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,11/2/2017,Chennai,PIPES,TAPI,AP ISI,300,2.6937,2.4204
20,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,13-02-2017,Chennai,PIPES,TAPI,AP ISI,200,1.7958,1.6136
20,'16-17,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,13-02-2017,Chennai,PIPES,TAPI,AP ISI,50,0.426323,0.4034
20,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,14-02-2017,Trichy,PIPES,TAPI,AP ISI,80,0.672352,0.64544
20,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,14-02-2017,Chennai,PIPES,TAPI,AP ISI,150,1.236101,1.2102
20,'16-17,CID0922,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,14-02-2017,Hubli,PIPES,TAPI,AP ISI,256,1.974508,2.065408
20,'16-17,CID0186,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,15-02-2017,Chennai,PIPES,TAPI,AP ISI,75,0.659134,0.6051
20,'16-17,CID0749,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,15-02-2017,Kolhapur,PIPES,TAPI,AP ISI,200,1.56234,1.6136
20,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,15-02-2017,Chennai,PIPES,TAPI,AP ISI,250,2.24475,2.017
20,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,16-02-2017,Chennai,PIPES,TAPI,AP ISI,200,1.70601,1.6136
20,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,16-02-2017,Trichy,PIPES,TAPI,AP ISI,50,0.42022,0.4034
20,'16-17,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,16-02-2017,Chennai,PIPES,TAPI,AP ISI,100,0.852647,0.8068
20,'16-17,CID2545,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,16-02-2017,Chennai,PIPES,TAPI,AP ISI,150,1.236101,1.2102
20,'16-17,CID1249,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,16-02-2017,Chennai,PIPES,TAPI,AP ISI,100,0.824067,0.8068
20,'16-17,CID2204,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,16-02-2017,Chennai,PIPES,TAPI,AP ISI,150,1.112255,1.2102
20,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,17-02-2017,Chennai,PIPES,TAPI,AP ISI,200,1.70601,1.6136
20,'16-17,CID1289,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,17-02-2017,Chennai,PIPES,TAPI,AP ISI,50,0.439423,0.4034
20,'16-17,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,17-02-2017,Chennai,PIPES,TAPI,AP ISI,50,0.426323,0.4034
20,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,18-02-2017,Chennai,PIPES,TAPI,AP ISI,100,0.853005,0.8068
20,'16-17,CID0074,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,18-02-2017,Trichy,PIPES,TAPI,AP ISI,20,0.168088,0.16136
20,'16-17,CID0212,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,18-02-2017,Hubli,PIPES,TAPI,AP ISI,40,0.308517,0.32272
20,'16-17,CID1099,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,18-02-2017,Chennai,PIPES,TAPI,AP ISI,100,0.852647,0.8068
20,'16-17,CID1237,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,18-02-2017,Hubli,PIPES,TAPI,AP ISI,60,0.482057,0.48408
20,'16-17,CID1363,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,18-02-2017,Trichy,PIPES,TAPI,AP ISI,150,1.260661,1.2102
20,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,18-02-2017,Chennai,PIPES,TAPI,AP ISI,200,1.7958,1.6136
20,'16-17,CID1129,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,18-02-2017,Kolhapur,PIPES,TAPI,AP ISI,300,2.273205,2.4204
20,'16-17,CID0856,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,20-02-2017,Chennai,PIPES,TAPI,AP ISI,100,0.800522,0.8068
20,'16-17,CID0868,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,20-02-2017,Chennai,PIPES,TAPI,AP ISI,50,0.44895,0.4034
20,'16-17,CID1063,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,20-02-2017,Chennai,PIPES,TAPI,AP ISI,100,0.852647,0.8068
20,'16-17,CID0966,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,21-02-2017,Hubli,PIPES,TAPI,AP ISI,150,1.205144,1.2102
20,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,21-02-2017,Trichy,PIPES,TAPI,AP ISI,10,0.08573,0.08068
20,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,22-02-2017,Trichy,PIPES,TAPI,AP ISI,50,0.428651,0.4034
20,'16-17,CID0462,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,22-02-2017,Chennai,PIPES,TAPI,AP ISI,250,2.101502,2.017
20,'16-17,CID0380,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,24-02-2017,Kolhapur,PIPES,TAPI,AP ISI,150,1.15931,1.2102
20,'16-17,CID1389,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,24-02-2017,Kolhapur,PIPES,TAPI,AP ISI,100,0.772873,0.8068
20,'16-17,CID0437,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,25-02-2017,Chennai,PIPES,TAPI,AP ISI,50,0.4203,0.4034
20,'16-17,CID1276,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,27-02-2017,Trichy,PIPES,TAPI,AP ISI,150,1.285954,1.2102
20,'16-17,CID1326,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,27-02-2017,Trichy,PIPES,TAPI,AP ISI,150,1.275302,1.2102
20,'16-17,CID0177,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,28-02-2017,Kolhapur,PIPES,TAPI,AP ISI,10,0.075773,0.08068
20,'16-17,CID0222,IC201994,Agri Pipe 4 Kgs/Cm² 6 Mtr  110mm,11,17-Feb,Feb,28-02-2017,Chennai,PIPES,TAPI,AP ISI,100,0.915915,0.8068
